    1      -1.1626      -0.7818   4
    2      -1.1585      -0.4970   4
    3      -1.1153      -0.1615   4
    4      -1.0631       0.1121   5
    5      -0.9977       0.2788   5
    6      -0.9175       0.2932   5
    7      -0.8329       0.2696   5
    8      -0.7733       0.2542   5
    9      -0.7338       0.1913   5
   10      -0.6704       0.1097   5
   11      -0.6591       0.0872   5
   12      -0.6922       0.1206   5
   13      -0.6788       0.1551   5
   14      -0.6427       0.2414   5
   15      -0.6020       0.3146   5
   16      -0.5220       0.4487   5
   17      -0.3779       0.5348   6
   18      -0.3313       0.6143   6
   19      -0.1945       0.6334   6
   20      -0.0182       0.4808   6
   21       0.1174       0.2459   7
   22       0.2090       0.0364   8
   23       0.2289      -0.1209   1
   24       0.2672      -0.2895   2
   25       0.3626      -0.6280   2
   26       0.3458      -0.8583   2
   27       0.1883      -1.0285   2
   28      -0.0283      -1.2133   3
   29      -0.2987      -1.2677   3
   30      -0.5789      -1.1805   3
   31      -0.8283      -0.9642   3
   32      -0.9833      -0.8773   4
   33      -1.1367      -0.7202   4
   34      -1.1695      -0.5488   4
   35      -1.1698      -0.4293   4
   36      -1.1675      -0.2583   4
   37      -1.1728      -0.0574   4
   38      -1.1572       0.2348   5
   39      -1.0234       0.5319   5
   40      -0.7870       0.6455   5
   41      -0.5703       0.7257   6
   42      -0.4605       0.6778   6
   43      -0.3781       0.5958   6
   44      -0.3089       0.5963   6
   45      -0.2624       0.5799   6
   46      -0.1814       0.5121   6
   47      -0.0822       0.3385   6
   48      -0.0174       0.2789   6
   49       0.0280       0.0860   7
   50      -0.0095      -0.1605   3
   51      -0.1327      -0.3094   3
   52      -0.3153      -0.4409   3
   53      -0.5515      -0.4775   4
   54      -0.7574      -0.4226   4
   55      -0.8972      -0.2349   4
   56      -0.9828       0.0220   5
   57      -1.0341       0.1686   5
   58      -1.0408       0.3556   5
   59      -1.0253       0.7201   5
   60      -0.9245       0.9929   6
   61      -0.7703       1.2585   6
   62      -0.5926       1.4683   6
   63      -0.4178       1.7196   6
   64      -0.1376       1.8388   6
   65       0.2703       1.9970   7
   66       0.6829       2.0128   7
   67       1.0354       1.8006   7
   68       1.4049       1.5122   7
   69       1.7373       1.1117   8
   70       1.9019       0.6770   8
   71       1.8501       0.2679   8
   72       1.7003      -0.2007   1
   73       1.5269      -0.6610   1
   74       1.2818      -0.9278   1
   75       1.0337      -1.2222   2
   76       0.6976      -1.4630   2
   77       0.3535      -1.6046   2
   78       0.0350      -1.6239   2
   79      -0.2476      -1.5656   3
   80      -0.5400      -1.3416   3
   81      -0.7222      -1.2114   3
   82      -0.7454      -1.1198   3
   83      -0.7917      -0.9420   3
   84      -0.7853      -0.7764   4
   85      -0.8767      -0.6705   4
   86      -1.0341      -0.5720   4
   87      -1.1214      -0.3866   4
   88      -1.2063      -0.2113   4
   89      -1.2652       0.0257   5
   90      -1.2707       0.2506   5
   91      -1.1665       0.3832   5
   92      -0.9934       0.4711   5
   93      -0.8404       0.5939   5
   94      -0.6528       0.6733   6
   95      -0.5557       0.5970   6
   96      -0.4191       0.5064   6
   97      -0.2162       0.4365   6
   98      -0.1507       0.3050   6
   99      -0.1803       0.2160   6
  100      -0.2819       0.1960   5
  101      -0.3596       0.1500   5
  102      -0.4006       0.2994   5
  103      -0.4347       0.4307   5
  104      -0.4720       0.5291   6
  105      -0.5109       0.6191   6
  106      -0.4513       0.6876   6
  107      -0.3240       0.7608   6
  108      -0.2059       0.8573   6
  109      -0.0559       1.0204   6
  110       0.0742       1.0518   7
  111       0.1987       1.1956   7
  112       0.3627       1.3370   7
  113       0.5454       1.4823   7
  114       0.8322       1.4807   7
  115       1.0999       1.4240   7
  116       1.3386       1.1586   8
  117       1.4594       0.8811   8
  118       1.5523       0.5524   8
  119       1.5662       0.0944   8
  120       1.5312      -0.4443   1
  121       1.4080      -0.8979   1
  122       1.1960      -1.2057   2
  123       0.9416      -1.3820   2
  124       0.6428      -1.4117   2
  125       0.3419      -1.4084   2
  126       0.0321      -1.2220   2
  127      -0.2454      -0.9025   3
  128      -0.4486      -0.4991   3
  129      -0.4596      -0.1913   4
  130      -0.4166       0.0539   5
  131      -0.3840       0.1368   5
  132      -0.4080       0.1650   5
  133      -0.4096       0.1411   5
  134      -0.4209       0.0894   5
  135      -0.3893      -0.0021   4
  136      -0.4128       0.0079   5
  137      -0.5149       0.0734   5
  138      -0.5853       0.1900   5
  139      -0.6404       0.3438   5
  140      -0.6031       0.5172   5
  141      -0.4977       0.7286   6
  142      -0.4055       0.9524   6
  143      -0.2212       1.1192   6
  144      -0.0357       1.2410   6
  145       0.1664       1.2735   7
  146       0.3439       1.2773   7
  147       0.4564       1.2099   7
  148       0.5761       1.1500   7
  149       0.7437       1.1114   7
  150       0.9180       0.9531   7
  151       1.0312       0.7634   8
  152       1.1338       0.5442   8
  153       1.1592       0.3634   8
  154       1.1257       0.2308   8
  155       1.1039       0.1229   8
  156       1.0600       0.0062   8
  157       0.9903      -0.0207   1
  158       0.9750      -0.0642   1
  159       0.9342      -0.0714   1
  160       0.9676      -0.2156   1
  161       0.9805      -0.3085   1
  162       0.8812      -0.4996   1
  163       0.7826      -0.5753   1
  164       0.6985      -0.5875   1
  165       0.6034      -0.6276   2
  166       0.5107      -0.6634   2
  167       0.5079      -0.6285   2
  168       0.5547      -0.6575   2
  169       0.5371      -0.8335   2
  170       0.4593      -1.0006   2
  171       0.3563      -1.1559   2
  172       0.1770      -1.1168   2
  173       0.0659      -1.0538   2
  174      -0.0309      -0.9541   3
  175      -0.0431      -0.9192   3
  176      -0.0782      -0.8754   3
  177      -0.1396      -0.8653   3
  178      -0.1821      -0.8330   3
  179      -0.2758      -0.8646   3
  180      -0.4346      -0.9355   3
  181      -0.5631      -1.0001   3
  182      -0.6750      -0.9664   3
  183      -0.7743      -0.9068   3
  184      -0.8708      -0.9307   3
