    1       0.9981      -1.8638   2
    2       0.6344      -2.0646   2
    3       0.1537      -2.1030   2
    4      -0.3213      -1.9773   3
    5      -0.7298      -1.7378   3
    6      -1.1037      -1.3578   3
    7      -1.3825      -0.9237   4
    8      -1.5390      -0.4931   4
    9      -1.5049      -0.1319   4
   10      -1.4784       0.1308   5
   11      -1.3463       0.4086   5
   12      -1.1132       0.6249   5
   13      -0.8714       0.7595   5
   14      -0.6109       0.7044   6
   15      -0.4006       0.4994   6
   16      -0.2862       0.2467   5
   17      -0.2618       0.1008   5
   18      -0.3883       0.0964   5
   19      -0.4807       0.1487   5
   20      -0.5590       0.2200   5
   21      -0.6269       0.4388   5
   22      -0.6382       0.6140   5
   23      -0.5957       0.8009   6
   24      -0.4842       0.9225   6
   25      -0.3120       0.9267   6
   26      -0.1455       0.8449   6
   27      -0.0292       0.7691   6
   28       0.0609       0.7437   7
   29       0.1742       0.7575   7
   30       0.3009       0.6724   7
   31       0.3599       0.6248   7
   32       0.3839       0.7017   7
   33       0.3801       0.7421   7
   34       0.5124       0.7426   7
   35       0.6489       0.6227   8
   36       0.6523       0.5532   8
   37       0.7079       0.3200   8
   38       0.7820       0.0214   8
   39       0.7560      -0.3348   1
   40       0.6898      -0.5857   1
   41       0.5581      -0.8561   2
   42       0.3440      -0.9952   2
   43       0.1347      -1.0072   2
   44      -0.0826      -0.9645   3
   45      -0.2944      -0.9507   3
   46      -0.5238      -0.7886   3
   47      -0.7242      -0.4786   4
   48      -0.8726      -0.2438   4
   49      -0.9198       0.0251   5
   50      -0.9474       0.2857   5
   51      -0.9684       0.5807   5
   52      -0.8143       0.7437   5
   53      -0.5428       0.9050   6
   54      -0.2818       0.9506   6
   55      -0.0632       1.0045   6
   56       0.0698       0.8858   7
   57       0.1990       0.8239   7
   58       0.3252       0.6758   7
   59       0.3493       0.4485   7
   60       0.3775       0.2820   8
   61       0.3778       0.1930   8
   62       0.2487       0.1355   8
   63       0.1374       0.0678   8
   64      -0.0153       0.0358   6
   65      -0.1405       0.0818   5
   66      -0.2397       0.2523   6
   67      -0.2199       0.3521   6
   68      -0.2327       0.4532   6
   69      -0.2198       0.6051   6
   70      -0.1823       0.6871   6
   71      -0.1406       0.7128   6
   72      -0.1175       0.8502   6
   73      -0.0552       0.9440   6
   74       0.0227       1.0346   7
   75       0.1850       1.2122   7
   76       0.4859       1.3762   7
   77       0.7890       1.4529   7
   78       1.0209       1.4011   7
   79       1.2281       1.3017   7
   80       1.4685       1.1944   8
   81       1.6899       1.1448   8
   82       1.9701       1.0027   8
   83       2.2244       0.6307   8
   84       2.3829       0.2253   8
   85       2.4334      -0.3051   1
   86       2.3669      -0.8230   1
   87       2.1694      -1.3070   1
   88       1.8777      -1.7576   1
   89       1.5311      -2.1159   2
   90       1.1300      -2.3389   2
   91       0.7236      -2.3561   2
   92       0.3690      -2.1537   2
   93       0.0184      -1.9964   2
   94      -0.2201      -1.6664   3
   95      -0.3582      -1.2220   3
   96      -0.4572      -0.7550   3
   97      -0.5536      -0.3500   4
   98      -0.5092      -0.0977   4
   99      -0.3938      -0.0647   4
  100      -0.2714      -0.2127   4
  101      -0.2143      -0.4315   3
  102      -0.2260      -0.6961   3
  103      -0.2825      -0.9814   3
  104      -0.3129      -1.2461   3
  105      -0.4019      -1.4463   3
  106      -0.5006      -1.4849   3
  107      -0.6725      -1.4196   3
  108      -0.8495      -1.2941   3
  109      -1.0165      -1.0426   3
  110      -1.1883      -0.6389   4
  111      -1.3140      -0.3224   4
  112      -1.4157      -0.0233   4
  113      -1.4160       0.3036   5
  114      -1.2907       0.6550   5
  115      -1.0575       0.8983   5
  116      -0.7684       1.1437   6
  117      -0.4360       1.3441   6
  118      -0.0711       1.4147   6
  119       0.4228       1.4494   7
  120       0.9231       1.3792   7
  121       1.4047       1.2788   8
  122       1.7659       1.0371   8
  123       1.9913       0.6619   8
  124       2.1063       0.2752   8
  125       2.1110      -0.0433   1
  126       2.0663      -0.4120   1
  127       1.9166      -0.7333   1
  128       1.6611      -0.9907   1
  129       1.4391      -1.1331   1
  130       1.3041      -1.3219   2
  131       1.1439      -1.4265   2
  132       0.9499      -1.4626   2
  133       0.7332      -1.5125   2
  134       0.5473      -1.5329   2
  135       0.4044      -1.6119   2
  136       0.1554      -1.6646   2
  137      -0.1251      -1.7243   3
  138      -0.4391      -1.7259   3
  139      -0.8385      -1.6427   3
  140      -1.2346      -1.4267   3
  141      -1.5501      -1.1060   4
  142      -1.7846      -0.8353   4
  143      -1.9939      -0.5356   4
  144      -2.0525      -0.1998   4
  145      -1.9607       0.1271   5
  146      -1.8289       0.3671   5
  147      -1.7043       0.5719   5
  148      -1.5700       0.7883   5
  149      -1.3693       1.0216   5
  150      -1.1270       1.2154   6
  151      -0.9467       1.3597   6
  152      -0.7613       1.4255   6
  153      -0.5765       1.5090   6
  154      -0.3971       1.5598   6
  155      -0.2251       1.6303   6
  156      -0.0143       1.6193   6
  157       0.1673       1.5283   7
  158       0.3406       1.4158   7
