    1      -0.8166      -0.9591   3
    2      -0.8546      -0.7299   4
    3      -0.8483      -0.5927   4
    4      -0.6635      -0.6475   4
    5      -0.6522      -0.5489   4
    6      -0.7329      -0.4993   4
    7      -0.8276      -0.3982   4
    8      -0.9029      -0.2637   4
    9      -0.9221      -0.0117   4
   10      -0.9936       0.1168   5
   11      -0.9818       0.3191   5
   12      -0.9940       0.4740   5
   13      -0.9373       0.7212   5
   14      -0.7890       0.8151   6
   15      -0.6656       0.9295   6
   16      -0.5354       1.0123   6
   17      -0.3447       1.1930   6
   18      -0.1349       1.4253   6
   19       0.1055       1.5843   7
   20       0.3436       1.7167   7
   21       0.5658       1.8946   7
   22       0.8820       1.8274   7
   23       1.1247       1.6756   7
   24       1.3690       1.5492   7
   25       1.6388       1.3736   8
   26       1.8514       1.1997   8
   27       1.9848       0.8972   8
   28       2.0144       0.5978   8
   29       2.0647       0.3027   8
   30       2.1226       0.1994   8
   31       2.1022      -0.0523   1
   32       1.9118      -0.3500   1
   33       1.7215      -0.2970   1
   34       1.6070      -0.2232   1
   35       1.4762      -0.2468   1
   36       1.3273      -0.2690   1
   37       1.2865      -0.2873   1
   38       1.1661      -0.3656   1
   39       1.0820      -0.4607   1
   40       1.0536      -0.5467   1
   41       1.0200      -0.6240   1
   42       0.8835      -0.7287   1
   43       0.7025      -0.7802   2
   44       0.5262      -0.7800   2
   45       0.3272      -0.4701   2
   46       0.1564      -0.3091   2
   47      -0.0059      -0.3381   3
   48      -0.1167      -0.2720   3
   49      -0.1331      -0.2032   3
   50      -0.1762      -0.1664   4
   51      -0.2343      -0.2479   3
   52      -0.3817      -0.1978   4
   53      -0.5080      -0.1395   4
   54      -0.5815      -0.1292   4
   55      -0.6588      -0.0422   4
   56      -0.7011       0.1614   5
   57      -0.7226       0.2283   5
   58      -0.6536       0.3780   5
   59      -0.4996       0.4814   5
   60      -0.3496       0.5680   6
   61      -0.2152       0.5325   6
   62      -0.0198       0.4507   6
   63       0.1426       0.3246   7
   64       0.2224       0.3350   7
   65       0.2249       0.4686   7
   66       0.2601       0.5263   7
   67       0.2534       0.5091   7
   68       0.3175       0.6182   7
   69       0.4350       0.7812   7
   70       0.6472       0.7874   7
   71       0.9168       0.8554   8
   72       1.2035       0.7118   8
   73       1.4311       0.6174   8
   74       1.7042       0.4171   8
   75       1.8580       0.0884   8
   76       1.9189      -0.2466   1
   77       1.8762      -0.5691   1
   78       1.7318      -0.9895   1
   79       1.4305      -1.3297   1
   80       1.0668      -1.4185   2
   81       0.7156      -1.4638   2
   82       0.3829      -1.3692   2
   83       0.1169      -1.0949   2
   84      -0.1000      -0.6849   3
   85      -0.1576      -0.4036   3
   86      -0.1758      -0.1048   4
   87      -0.2184       0.1383   5
   88      -0.2319       0.3750   6
   89      -0.2110       0.4564   6
   90      -0.2410       0.4102   6
   91      -0.3235       0.3614   6
   92      -0.4460       0.2659   5
   93      -0.5032       0.2019   5
   94      -0.5229       0.1101   5
   95      -0.5973       0.1297   5
   96      -0.6706       0.1526   5
   97      -0.7853       0.3262   5
   98      -0.8653       0.4795   5
   99      -0.9027       0.7480   5
  100      -0.8535       0.8442   5
  101      -0.7258       0.9131   6
  102      -0.5410       0.9336   6
  103      -0.3490       0.9610   6
  104      -0.2287       0.8196   6
  105      -0.1344       0.6511   6
  106      -0.0633       0.4554   6
  107      -0.0372       0.3166   6
  108      -0.0112       0.2968   6
  109       0.0106       0.2551   7
  110       0.0067       0.3291   7
  111       0.0228       0.2800   7
  112       0.0217       0.3823   7
  113       0.1305       0.4151   7
  114       0.1710       0.4622   7
  115       0.2744       0.4537   7
  116       0.4994       0.4210   8
  117       0.7727       0.3189   8
  118       0.9930       0.1375   8
  119       1.2228      -0.1235   1
  120       1.3689      -0.5121   1
  121       1.5078      -1.0053   1
  122       1.4397      -1.4362   1
  123       1.2426      -1.7492   2
  124       0.9995      -1.9111   2
  125       0.6682      -1.8653   2
  126       0.2860      -1.9314   2
  127      -0.1578      -1.9644   3
  128      -0.5619      -1.8870   3
  129      -0.8851      -1.7531   3
  130      -1.0774      -1.4635   3
  131      -1.1429      -1.2280   3
  132      -1.2336      -0.9255   4
  133      -1.3103      -0.6902   4
  134      -1.2826      -0.3634   4
  135      -1.1184      -0.0967   4
  136      -0.9094       0.0436   5
  137      -0.7556       0.0684   5
  138      -0.5968       0.0228   5
  139      -0.4512       0.1849   5
  140      -0.3764       0.3259   5
  141      -0.2394       0.4640   6
  142      -0.0437       0.4274   6
  143       0.0856       0.3913   7
  144       0.2145       0.4975   7
  145       0.4339       0.6641   7
  146       0.6147       0.6944   7
  147       0.7610       0.5751   8
  148       0.8512       0.3811   8
  149       0.8586       0.2212   8
  150       0.8537       0.0785   8
  151       0.8242      -0.1274   1
  152       0.7691      -0.3702   1
  153       0.7689      -0.6287   1
  154       0.6546      -0.7953   2
  155       0.4391      -0.9811   2
  156       0.1828      -0.9992   2
  157      -0.0761      -0.9667   3
  158      -0.3545      -0.8996   3
  159      -0.6179      -0.5990   4
  160      -0.7612      -0.2178   4
  161      -0.8400       0.1952   5
  162      -0.7895       0.3088   5
  163      -0.7870       0.3973   5
  164      -0.7868       0.5785   5
  165      -0.6933       0.8426   6
  166      -0.5493       1.0382   6
  167      -0.3715       1.1725   6
  168      -0.0630       1.2722   6
  169       0.1758       1.2911   7
  170       0.4004       1.2542   7
  171       0.6045       1.1199   7
  172       0.8139       0.8771   7
  173       0.9661       0.5986   8
  174       1.0415       0.4157   8
  175       1.1874       0.2837   8
  176       1.2587       0.2181   8
  177       1.2842       0.0153   8
  178       1.2042      -0.0973   1
  179       1.0587      -0.1939   1
  180       0.9456      -0.1045   1
  181       0.9722      -0.0132   1
  182       1.1090       0.0620   8
  183       1.2809       0.0907   8
  184       1.3512      -0.0999   1
