    1       0.3311       0.1796   8
    2       0.3063       0.1124   8
    3       0.2425       0.0215   8
    4       0.1619      -0.0917   1
    5       0.0528      -0.1721   2
    6      -0.0637      -0.1425   3
    7      -0.1652       0.0284   5
    8      -0.2061       0.2710   6
    9      -0.1886       0.5233   6
   10      -0.1847       0.6882   6
   11      -0.0444       0.9303   6
   12       0.1102       1.0694   7
   13       0.2600       1.2134   7
   14       0.4758       1.2624   7
   15       0.8253       1.2819   7
   16       1.1224       1.2342   7
   17       1.3979       1.0520   8
   18       1.6608       0.6578   8
   19       1.8049       0.1389   8
   20       1.8453      -0.3655   1
   21       1.7080      -0.9139   1
   22       1.4278      -1.3249   1
   23       1.1259      -1.6061   2
   24       0.7847      -1.8212   2
   25       0.4218      -1.8975   2
   26       0.0002      -1.8401   2
   27      -0.3734      -1.7059   3
   28      -0.7473      -1.4771   3
   29      -0.9615      -1.1718   3
   30      -1.0158      -0.8130   4
   31      -1.0605      -0.6279   4
   32      -1.0277      -0.3516   4
   33      -0.9526      -0.1709   4
   34      -0.9552      -0.0432   4
   35      -0.9712       0.2015   5
   36      -0.8556       0.3784   5
   37      -0.7330       0.5357   5
   38      -0.4859       0.6500   6
   39      -0.2199       0.7240   6
   40       0.0641       0.8050   7
   41       0.3156       0.7529   7
   42       0.6073       0.5178   8
   43       0.8002       0.1830   8
   44       0.9480      -0.2122   1
   45       0.9763      -0.5380   1
   46       0.9038      -1.0159   2
   47       0.6821      -1.3612   2
   48       0.3991      -1.5557   2
   49       0.0564      -1.5753   2
   50      -0.3290      -1.4095   3
   51      -0.6102      -1.0468   3
   52      -0.7873      -0.6241   4
   53      -0.7965      -0.2267   4
   54      -0.6685       0.0872   5
   55      -0.4867       0.3492   5
   56      -0.2457       0.6382   6
   57       0.0333       0.6416   7
   58       0.2756       0.6184   7
   59       0.5379       0.5207   8
   60       0.7397       0.4090   8
   61       0.9197       0.1643   8
   62       1.0470      -0.1106   1
   63       1.0945      -0.3628   1
   64       1.0767      -0.6743   1
   65       0.9348      -0.9241   1
   66       0.7032      -1.1543   2
   67       0.5376      -1.2265   2
   68       0.3121      -1.2684   2
   69       0.2005      -1.2332   2
   70       0.0214      -1.0744   2
   71      -0.1826      -0.7838   3
   72      -0.3308      -0.5819   3
   73      -0.4665      -0.2988   4
   74      -0.4440       0.1251   5
   75      -0.3422       0.5248   6
   76      -0.1581       0.7372   6
   77       0.0911       0.7772   7
   78       0.3207       0.6449   7
   79       0.5664       0.3579   8
   80       0.7967       0.0596   8
   81       0.8906      -0.3122   1
   82       0.8958      -0.6177   1
   83       0.7269      -0.9123   2
   84       0.5113      -1.1384   2
   85       0.1987      -1.2635   2
   86      -0.1598      -1.3309   3
   87      -0.4342      -1.2972   3
   88      -0.6361      -1.1370   3
   89      -0.7636      -0.8329   3
   90      -0.8646      -0.6200   4
   91      -0.9066      -0.5360   4
   92      -0.9703      -0.4518   4
   93      -0.9934      -0.3926   4
   94      -0.9350      -0.3860   4
   95      -0.8700      -0.4198   4
   96      -0.8865      -0.4338   4
   97      -0.9247      -0.3159   4
   98      -0.9717      -0.2157   4
   99      -0.9523      -0.1387   4
  100      -0.8818      -0.0444   4
  101      -0.8109       0.1665   5
  102      -0.6414       0.4667   5
  103      -0.4083       0.8677   6
  104      -0.1118       1.1696   6
  105       0.2595       1.1989   7
  106       0.6279       1.1373   7
  107       0.9458       0.9151   8
  108       1.2182       0.6918   8
  109       1.4627       0.4149   8
  110       1.6047      -0.0198   1
  111       1.6120      -0.3536   1
  112       1.4876      -0.6016   1
  113       1.3588      -0.9328   1
  114       1.2520      -1.2278   1
  115       1.0627      -1.3528   2
  116       0.8320      -1.3918   2
  117       0.6002      -1.3531   2
  118       0.3294      -1.3563   2
  119       0.0810      -1.3212   2
  120      -0.0784      -1.3365   3
  121      -0.1890      -1.2103   3
  122      -0.2493      -1.2310   3
  123      -0.4249      -1.1324   3
  124      -0.6567      -0.9856   3
  125      -0.7654      -0.7979   3
  126      -0.8101      -0.5973   4
  127      -0.9124      -0.5521   4
  128      -1.0095      -0.5330   4
  129      -1.0238      -0.4702   4
  130      -1.0875      -0.3687   4
  131      -1.1296      -0.3187   4
  132      -1.1289      -0.2563   4
  133      -1.1180      -0.2582   4
  134      -1.1405      -0.2068   4
  135      -1.1208      -0.1249   4
  136      -1.0265       0.0422   5
  137      -0.8670       0.0756   5
  138      -0.8652       0.1057   5
  139      -0.8507       0.1936   5
  140      -0.7089       0.3334   5
  141      -0.5125       0.4233   5
  142      -0.4048       0.4023   5
  143      -0.3294       0.4280   6
  144      -0.2166       0.5489   6
  145      -0.0217       0.6819   6
  146       0.1956       0.6828   7
  147       0.4457       0.5369   7
  148       0.6143       0.3993   8
  149       0.7055       0.2601   8
  150       0.7873       0.1622   8
  151       0.9163       0.0733   8
  152       1.0649      -0.1114   1
  153       1.0750      -0.3333   1
  154       1.0967      -0.3929   1
  155       1.1386      -0.4425   1
  156       1.1848      -0.4294   1
  157       1.1896      -0.5476   1
  158       1.1183      -0.6670   1
  159       1.0286      -0.9013   1
  160       0.9063      -1.0461   2
  161       0.7201      -1.1476   2
  162       0.5830      -1.3785   2
  163       0.3809      -1.5576   2
  164       0.1036      -1.6704   2
  165      -0.1952      -1.7054   3
  166      -0.4559      -1.6232   3
  167      -0.7132      -1.5626   3
  168      -1.0071      -1.3698   3
  169      -1.2468      -1.0133   4
  170      -1.3718      -0.7077   4
  171      -1.4400      -0.4261   4
  172      -1.4773      -0.2546   4
  173      -1.4559      -0.1267   4
  174      -1.3805      -0.1354   4
  175      -1.3958      -0.1552   4
  176      -1.4554      -0.0379   4
  177      -1.4288       0.0907   5
  178      -1.3716       0.2486   5
  179      -1.3078       0.3715   5
  180      -1.2321       0.5191   5
  181      -1.1402       0.6106   5
  182      -1.0282       0.6247   5
  183      -0.8874       0.5626   5
  184      -0.7781       0.4933   5
