    1      -0.1959      -1.2259   3
    2      -0.2692      -1.2597   3
    3      -0.4206      -1.3086   3
    4      -0.6408      -1.2137   3
    5      -0.8368      -0.9419   3
    6      -1.0017      -0.6476   4
    7      -1.1952      -0.4505   4
    8      -1.3059      -0.1330   4
    9      -1.3458       0.1434   5
   10      -1.2831       0.3920   5
   11      -1.2001       0.5178   5
   12      -1.1456       0.4970   5
   13      -1.0850       0.4467   5
   14      -1.0645       0.5169   5
   15      -1.0533       0.6548   5
   16      -0.9747       0.9061   5
   17      -0.7884       1.1963   6
   18      -0.4991       1.4330   6
   19      -0.1942       1.5420   6
   20       0.0599       1.4124   7
   21       0.2863       1.2634   7
   22       0.5138       1.0146   7
   23       0.7487       0.7180   8
   24       0.8454       0.3426   8
   25       0.8799      -0.1115   1
   26       0.8210      -0.5442   1
   27       0.6928      -0.9931   2
   28       0.4918      -1.4073   2
   29       0.2377      -1.7062   2
   30      -0.0890      -1.9551   3
   31      -0.4138      -2.0418   3
   32      -0.7805      -1.9783   3
   33      -1.0905      -1.9028   3
   34      -1.3483      -1.7782   3
   35      -1.5992      -1.6682   3
   36      -1.8348      -1.4095   4
   37      -2.0578      -1.0325   4
   38      -2.1254      -0.5958   4
   39      -2.1776      -0.1629   4
   40      -2.1140       0.2930   5
   41      -1.9920       0.6870   5
   42      -1.7828       1.0582   5
   43      -1.5698       1.3743   5
   44      -1.2970       1.6543   6
   45      -0.9336       1.9418   6
   46      -0.5161       2.1934   6
   47      -0.0143       2.2927   6
   48       0.4515       2.3073   7
   49       0.9104       2.3286   7
   50       1.3509       2.2457   7
   51       1.8280       2.0054   7
   52       2.1810       1.7222   8
   53       2.5164       1.4110   8
   54       2.7531       0.9131   8
   55       2.8658       0.2771   8
   56       2.8809      -0.4534   1
   57       2.7384      -1.1552   1
   58       2.4170      -1.7488   1
   59       2.0191      -2.2360   2
   60       1.5051      -2.5323   2
   61       0.9214      -2.6586   2
   62       0.4697      -2.6526   2
   63      -0.0395      -2.4768   3
   64      -0.5066      -2.1287   3
   65      -0.8715      -1.7218   3
   66      -1.0899      -1.3571   3
   67      -1.3241      -0.8169   4
   68      -1.4084      -0.1934   4
   69      -1.4230       0.2810   5
   70      -1.3532       0.6130   5
   71      -1.1604       0.8705   5
   72      -0.8879       1.0963   6
