    1       2.6427      -0.9914   1
    2       2.5529      -1.6703   1
    3       2.1330      -2.8687   2
    4       1.4887      -3.6446   2
    5       0.7680      -3.9509   2
    6       0.1123      -4.0034   2
    7      -0.7127      -3.7696   3
    8      -1.4354      -3.2257   3
    9      -1.9805      -2.6761   3
   10      -2.4694      -1.9323   4
   11      -2.7728      -1.0061   4
   12      -2.8776      -0.2151   4
   13      -2.8230       0.4340   5
   14      -2.6263       1.0603   5
   15      -2.0479       1.4936   5
   16      -1.5862       1.6933   6
   17      -1.1962       1.7605   6
   18      -0.7199       1.2928   6
   19      -0.5298       1.1367   6
   20      -0.4134       1.2384   6
   21      -0.2405       1.3999   6
   22      -0.0708       1.5145   6
   23       0.0533       1.6103   7
   24       0.2462       1.7802   7
   25       0.4203       1.7958   7
   26       0.6277       1.8776   7
   27       0.8562       1.9101   7
   28       1.1135       1.9725   7
   29       1.3839       1.9114   7
   30       1.6516       2.0250   7
   31       1.9860       2.2342   7
   32       2.3073       2.0640   8
   33       2.5965       1.8424   8
   34       2.7986       1.4526   8
   35       2.9483       1.1145   8
   36       3.0307       0.8165   8
   37       3.0660       0.4492   8
   38       3.0484       0.0775   8
   39       3.0773      -0.1695   1
   40       3.1593      -0.5946   1
   41       3.2722      -1.0630   1
   42       3.1842      -1.6061   1
   43       2.9353      -2.1369   1
   44       2.4924      -2.6434   2
   45       1.9602      -2.7641   2
   46       1.3887      -2.5817   2
   47       0.8661      -2.8215   2
   48       0.3713      -2.7959   2
   49      -0.0826      -2.6651   3
   50      -0.5059      -2.3060   3
   51      -0.8270      -1.8783   3
   52      -1.0019      -1.3378   3
   53      -1.0704      -0.8483   4
   54      -1.0276      -0.3002   4
   55      -0.7709       0.3092   5
   56      -0.3007       0.7204   6
   57       0.0755       0.7697   7
   58       0.3322       0.5736   7
   59       0.4789       0.2655   8
   60       0.6031      -0.0475   1
   61       0.6179      -0.3425   1
   62       0.5370      -0.7589   2
   63       0.3435      -0.9590   2
   64       0.0564      -1.0013   2
   65      -0.2381      -0.9261   3
   66      -0.4485      -0.9098   3
   67      -0.6692      -0.8179   3
   68      -0.8500      -0.6411   4
   69      -1.0876      -0.4488   4
   70      -1.2901      -0.0629   4
   71      -1.3104       0.2823   5
   72      -1.2924       0.4351   5
   73      -1.2884       0.5507   5
   74      -1.2317       0.6927   5
   75      -1.1287       0.8026   5
   76      -0.9856       0.9947   6
   77      -0.8154       1.1040   6
   78      -0.6181       1.3511   6
   79      -0.3383       1.5160   6
   80       0.0066       1.6845   7
   81       0.4782       1.7233   7
   82       0.9910       1.6030   7
   83       1.5429       1.3743   8
   84       1.8785       0.8783   8
   85       1.9540       0.3326   8
   86       1.9077      -0.2912   1
   87       1.8085      -1.0727   1
   88       1.5346      -1.7531   2
   89       1.1228      -2.2655   2
   90       0.6009      -2.6597   2
   91       0.0046      -2.8339   2
   92      -0.5767      -2.7783   3
   93      -1.1032      -2.4236   3
   94      -1.4784      -2.0058   3
   95      -1.7829      -1.5117   4
   96      -1.9613      -0.9341   4
   97      -1.9528      -0.4544   4
   98      -1.6865      -0.2697   4
   99      -1.5892      -0.1610   4
  100      -1.5672      -0.0374   4
  101      -1.4882       0.0357   5
  102      -1.2193       0.0778   5
  103      -1.0405       0.2020   5
  104      -0.9118       0.2842   5
  105      -0.7938       0.3092   5
  106      -0.6838       0.2317   5
  107      -0.6539       0.1552   5
  108      -0.5886       0.1748   5
  109      -0.4830       0.0599   5
  110      -0.4135      -0.1005   4
  111      -0.3827      -0.1648   4
  112      -0.3015      -0.2440   4
  113      -0.1426      -0.4167   3
  114      -0.1163      -0.5666   3
  115      -0.1022      -0.5814   3
  116      -0.0763      -0.5462   3
  117       0.0135      -0.4364   2
  118       0.0839      -0.2851   2
