    1       1.2212       0.4713   8
    2       1.2364       0.2090   8
    3       1.1820       0.0131   8
    4       1.0784      -0.0531   1
    5       1.0665       0.0084   8
    6       1.0833       0.0366   8
    7       1.1292       0.1021   8
    8       1.1514       0.1931   8
    9       1.1596       0.2757   8
   10       1.2376       0.3741   8
   11       1.4157       0.2511   8
   12       1.4989      -0.0315   1
   13       1.5277      -0.3590   1
   14       1.4620      -0.7407   1
   15       1.3023      -1.0919   1
   16       1.0860      -1.4674   2
   17       0.8049      -1.6952   2
   18       0.4417      -1.8366   2
   19      -0.0188      -1.8591   3
   20      -0.4148      -1.5765   3
   21      -0.7556      -1.1992   3
   22      -0.9917      -0.8271   4
   23      -1.1708      -0.4858   4
   24      -1.2856      -0.1262   4
   25      -1.2827       0.2210   5
   26      -1.1956       0.5586   5
   27      -1.0743       0.8192   5
   28      -0.9531       0.9919   6
   29      -0.8507       1.1048   6
   30      -0.7300       1.1590   6
   31      -0.5721       1.2248   6
   32      -0.4219       1.3006   6
   33      -0.2741       1.2719   6
   34      -0.1560       1.1810   6
   35      -0.0740       1.1525   6
   36      -0.0195       1.0760   6
   37       0.0294       0.9957   7
   38       0.0711       0.9275   7
   39       0.0995       0.9271   7
   40       0.1301       0.8685   7
   41       0.0462       0.7285   7
   42      -0.0327       0.6889   6
   43      -0.0270       0.6835   6
   44       0.0629       0.5865   7
   45       0.1222       0.4413   7
   46       0.1458       0.3221   7
   47       0.1304       0.2188   7
   48       0.1111       0.0675   8
   49       0.0539      -0.0961   2
   50       0.0429      -0.2301   2
   51      -0.0385      -0.3979   3
   52      -0.1662      -0.4283   3
   53      -0.2734      -0.3717   3
   54      -0.3120      -0.2179   4
   55      -0.3131      -0.0593   4
   56      -0.3190      -0.0820   4
   57      -0.3759      -0.0497   4
   58      -0.3810       0.0343   5
   59      -0.2861       0.1264   5
   60      -0.1363       0.2338   6
   61       0.0028       0.2872   7
   62       0.1707       0.3762   7
   63       0.3925       0.2918   8
   64       0.6212       0.0463   8
   65       0.8230      -0.1940   1
   66       0.8823      -0.4935   1
   67       0.7992      -0.7160   1
